0.0139942561531047,-0.890425704648991,0.454787550438726,-0.0107009000095077
0.0151612633185229,-0.88954811747366,0.456481631002359,-0.00993998747890106
0.0147649470631841,-0.890278582510997,0.455059127913909,-0.0103552867012335
0.0141599898404703,-0.890691998044614,0.454247212959655,-0.011257389812799
0.0134589848424949,-0.890764249010155,0.454092906884725,-0.0125515070555382
0.0133286045701134,-0.890162769755476,0.455291551344733,-0.0119245509591831
0.0131856923318553,-0.890503384636841,0.454630506591783,-0.0118727395388769
0.0130994580170891,-0.890129177778121,0.455355195330439,-0.0122514143380064
0.0131660703438538,-0.890088116681774,0.455442843175689,-0.0119002409067486
0.0126934467586025,-0.889425359143909,0.45674549552109,-0.0120399020888177
0.0124550815245691,-0.888692873916445,0.458192765794544,-0.0113682086492085
0.0125334574311331,-0.88814272140928,0.45926703952746,-0.0109181159648535
0.0128131043458178,-0.887653760200317,0.460230657399114,-0.00971433730324092
0.0127451153677233,-0.886887354225709,0.461704500228754,-0.00986597269924222
0.0130104098687892,-0.886759432604473,0.461945939845137,-0.0097152757363262
0.0125466057458817,-0.88751728975075,0.460500371918306,-0.00974938669054533
0.0124332159404582,-0.887696389847238,0.46016343622906,-0.00949455377686713
0.0123284659455886,-0.888128419981491,0.459312193420956,-0.0104032458126958
0.0113470030035916,-0.887347100552641,0.460840777803278,-0.0105899092218537
0.0108856828639506,-0.886889257095652,0.461723951594698,-0.0109517158785897
0.0112492503684775,-0.887240886284274,0.461042544188401,-0.010809094315907
0.01135919797871,-0.887233224908498,0.461045375220796,-0.0111953216685265
0.0116830780606501,-0.886544073142387,0.462346154385867,-0.0117959988019306
0.0114001642197504,-0.886368118905451,0.462688384730457,-0.0118765600784021
0.0115960270264186,-0.886918460257197,0.461627190870846,-0.0118959514498706
0.0110390944546125,-0.887142106036289,0.461214353946892,-0.0117618792916325
0.0111155227877525,-0.8872168514058,0.461081683544316,-0.0112421009901358
0.01044076284376,-0.886529818045607,0.462417061185424,-0.0112398270404168
0.0101639337445409,-0.886928673149808,0.461651760421301,-0.0114836969426993
0.0101689465505884,-0.886997766795013,0.461533016295838,-0.0109008759086655
0.0107727294538725,-0.887320307128667,0.460911669902534,-0.0103466615320577
0.0112025003547082,-0.887974088700544,0.45964722319858,-0.0100474866547149
0.0113144912245439,-0.887837312180432,0.459918630032987,-0.0095782637851152
0.0104386369453924,-0.887719420821356,0.460162946075041,-0.00976359640996418
0.0110296972761712,-0.887837634566801,0.459929735104393,-0.0093444738550385
0.0117541336852072,-0.888267610160716,0.459082066869203,-0.0092816463939041
0.0114485431985018,-0.887519073383482,0.460530380056939,-0.00951810295009782
